CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV,Risk_Score,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Not_Specified,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Cluster,Customer_Segment
708241233,1,0.5531914893617023,3,47,3,3,2,0.04636658393527554,0.0,2972.0,1.0349999666214,0.022921998442194277,0.1162790697674419,0.561999976634979,0.0,0.995469987392426,0.0045317402109503,High Recency,Low Monetary,Low Frequency,,NORMAL,43334.0,High Risk,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
708242283,0,0.06382978723404255,1,36,5,3,2,0.11813699129444546,0.0,5346.0,0.927999973297119,0.1526093245799488,0.5426356589147288,0.818000018596649,0.0,0.0001641499984543,0.999840021133423,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,117108.0,Low Risk,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,Average
708243483,0,0.574468085106383,3,43,4,2,5,0.40812087814750275,0.45887961859356374,13783.0,0.995000004768372,0.09669522643818851,0.31782945736434115,0.644999980926514,0.07707707566609685,0.0005699800094589,0.999430000782013,High Recency,Low Monetary,Low Frequency,,NORMAL,96664.0,Very Low Risk,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,High Value
708244458,0,0.44680851063829796,2,35,3,3,2,0.04095508312765489,0.6027016289233215,1276.0,0.712000012397766,0.16551685768332036,0.48062015503875977,0.894999980926514,0.5435435193553103,0.0001977100037038,0.999800026416779,Low Recency,Low Monetary,High Frequency,,NORMAL,121975.0,High Risk,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708245808,0,0.19148936170212766,3,36,4,1,4,0.5512082151445336,0.367103694874851,18747.0,0.819999992847443,0.7454100367197062,0.8837209302325583,0.675999999046326,0.04704704482979237,0.0001639900001464,0.999840021133423,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,500688.0,Low Risk,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,High Value
708248358,0,0.3404255319148936,4,30,3,1,3,0.8615683676084083,0.0,29937.0,0.745999991893768,0.7985423389340157,0.7674418604651164,0.626999974250793,0.0,8.77850034157746e-05,0.999909996986389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,445890.0,Low Risk,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,High Value
708249708,0,0.46808510638297873,1,39,3,3,3,0.10296060355463785,0.6261422328168454,3268.0,0.809000015258789,0.05446756425948593,0.29457364341085274,0.600000023841858,0.32532530919983665,0.0004108700086362,0.99958997964859,High Recency,Low Monetary,Low Frequency,,NORMAL,58071.0,High Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708252108,0,0.8085106382978725,0,53,6,3,2,0.1790843970383741,0.7576479936432261,5455.0,0.693000018596649,0.19778569044174918,0.4263565891472869,0.711000025272369,0.25925925925925924,0.0001500700018368,0.9998499751091,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,215445.0,Low Risk,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
708253458,0,0.7021276595744681,1,48,4,2,3,0.12363918764632789,0.724274930472785,3705.0,0.731000006198883,0.24184933793256924,0.5503875968992249,0.72299998998642,0.3303303391993494,0.0001975100021809,0.999800026416779,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,233136.0,Medium Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,At Risk
708254733,0,0.3191489361702127,4,36,5,4,1,0.04624565654292648,0.744139849026619,1095.0,1.11000001430511,0.25931901635696003,0.5813953488372093,0.888999998569489,0.6316316058308498,0.0001617800007807,0.999840021133423,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,186156.0,High Risk,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
708255633,0,0.21276595744680854,1,27,3,2,4,0.07021951207612856,0.6793802145411204,2051.0,0.626999974250793,0.1518860576388116,0.4263565891472869,0.584999978542328,0.4554554627119257,0.0003065300115849,0.999689996242523,Low Recency,Low Monetary,High Frequency,,NORMAL,87480.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
708260208,0,0.3617021276595745,5,36,4,3,2,0.01870444293542698,0.5081446166070719,778.0,0.561999976634979,0.2120284855902971,0.5116279069767442,0.689000010490417,0.6226225935967431,0.0001909400016302,0.999809980392456,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,155556.0,High Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
708266883,1,0.17021276595744675,2,36,1,2,3,0.0068837903333058975,0.0,1666.0,0.712999999523163,0.10025592522532548,0.19379844961240314,0.25,0.0,0.994799971580505,0.0052000000141561,High Recency,Low Monetary,Low Frequency,,NORMAL,83232.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
708267858,0,0.8297872340425533,0,36,5,2,3,0.14056902257519696,0.8522050059594756,3943.0,1.37100005149841,0.0883498386558362,0.3255813953488373,0.732999980449677,0.3523523459021566,0.0001596999936737,0.999840021133423,High Recency,Low Monetary,Low Frequency,,NORMAL,75528.0,Low Risk,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
708269583,0,0.3404255319148936,3,28,6,2,4,0.017857951188983527,0.5470798569725864,652.0,0.837999999523163,0.1949482585957494,0.5891472868217055,0.685999989509583,0.6796796909675223,0.0003484099870547,0.999650001525879,Low Recency,Low Monetary,High Frequency,,NORMAL,112392.0,High Risk,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,At Risk
708271833,0,0.3404255319148936,3,36,3,2,3,0.41208125024693454,0.7322208978943187,13226.0,0.839999973773956,0.16434850339379103,0.4418604651162792,0.558000028133392,0.12212212192055372,0.0001794900017557,0.999819993972778,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,124704.0,Low Risk,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,High Value
708272808,0,0.4042553191489362,5,36,4,2,1,0.03868769452110993,0.5856177989670243,1244.0,0.709999978542328,0.1686881050406142,0.3798449612403102,0.638999998569489,0.5425425312547011,7.08649968146347e-05,0.999930024147034,High Recency,Low Monetary,Low Frequency,,NORMAL,127512.0,High Risk,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
708273858,0,0.29787234042553196,3,30,3,2,1,1.0,0.0,34516.0,0.64300000667572,0.17937020140202514,0.5426356589147288,0.860000014305115,0.0,7.122600072762e-05,0.999930024147034,Low Recency,Low Monetary,High Frequency,,NORMAL,112020.0,Very Low Risk,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,High Value
708276183,1,0.5531914893617023,3,45,2,4,1,0.009725584053508922,0.0,1760.0,0.046000000089407,0.05808389896517191,0.19379844961240314,0.028999999165535,0.0,0.993789970874786,0.0062099997885525,High Recency,Low Monetary,Low Frequency,,NORMAL,69930.0,High Risk,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
708281433,0,0.6595744680851063,2,36,5,1,3,0.0,0.0,1438.30004882813,0.564999997615814,0.1857126961166129,0.5038759689922482,0.704999983310699,0.0,9.26369975786656e-05,0.999909996986389,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,138528.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
708285108,0,0.3404255319148936,4,36,1,1,2,0.14177829649868762,0.8895510528406834,3889.0,0.76800000667572,0.722988761544453,0.8217054263565894,0.680999994277954,0.36536537020301196,5.77620012336411e-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,486180.0,Low Risk,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
708286683,0,0.6595744680851063,2,43,6,3,1,0.3206601416310416,0.6948748510131109,10296.0,0.736000001430511,0.2433515077333927,0.5891472868217055,0.870000004768372,0.14514513909808704,0.0001115299965022,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,210012.0,Very Low Risk,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,High Value
708288108,1,0.3617021276595745,4,30,2,5,3,0.12699492278401445,0.6146205800556218,4092.0,1.08700001239777,0.00762212084121509,0.03875968992248063,0.363999992609024,0.2742742597613341,0.997609972953796,0.0023917800281196,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,19410.0,Very Low Risk,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,At Risk
708290208,0,0.3617021276595745,3,31,3,3,4,0.3679125201914387,0.4727850615812475,12418.0,0.552999973297119,0.14509847557583175,0.5116279069767442,0.767000019550323,0.08708708345885213,0.0004703399899881,0.999530017375946,Low Recency,Low Monetary,High Frequency,,NORMAL,96658.0,Medium Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,High Value
708291633,0,0.14893617021276598,2,21,3,3,3,0.09712585687379546,0.9928486293206198,2152.0,0.765999972820282,0.2552019583843329,0.5348837209302326,0.795000016689301,0.5375375310873421,0.0004377200093586,0.999559998512268,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,107037.0,Medium Risk,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,At Risk
708292833,0,0.19148936170212766,2,36,4,2,3,0.784537618682054,0.49662296384584825,26139.0,0.640999972820282,0.1248470012239902,0.38759689922480633,0.462999999523163,0.046046045542124575,0.0001861000055214,0.999809980392456,High Recency,Low Monetary,Low Frequency,,NORMAL,99144.0,Very Low Risk,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,High Value
708295533,0,0.8297872340425533,0,56,5,3,2,0.06381036028162812,0.7469209376241558,1669.0,0.624000012874603,0.039223322577055755,0.0930232558139535,0.570999979972839,0.5305304950544559,0.0001816199946915,0.999819993972778,High Recency,Low Monetary,Low Frequency,,NORMAL,68040.0,High Risk,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708296883,0,0.38297872340425543,3,38,3,1,0,0.3117115145972108,0.3130711164084227,10961.0,0.688000023365021,0.03716479359074218,0.13178294573643412,0.929000020027161,0.06706706787334157,2.10809994314332e-05,0.999979972839355,High Recency,Low Monetary,Low Frequency,,NORMAL,44764.0,Low Risk,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,2,Average
708298233,1,0.4893617021276597,3,37,4,2,1,0.14347127999157452,0.0,6184.0,0.476000010967255,0.069322354512073,0.3023255813953489,0.324000000953674,0.0,0.986159980297089,0.0138400001451373,High Recency,Low Monetary,Low Frequency,,NORMAL,64972.0,Medium Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
708300483,1,0.8510638297872343,0,56,5,4,3,0.1948049580437525,0.24036551450139054,7277.0,1.05200004577637,0.010793368198508953,0.04651162790697675,0.14300000667572,0.07707707566609685,0.99779999256134,0.002197080058977,High Recency,Low Monetary,Low Frequency,,NORMAL,39424.0,Medium Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,Average
708301683,1,0.29787234042553196,2,30,6,2,3,0.5852795079388826,0.42073897497020263,19739.0,1.04900002479553,0.41882719483698677,0.62015503875969,0.837000012397766,0.05105104943850221,0.994949996471405,0.0050499998033046,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,241140.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0,High Value
708303108,0,0.5106382978723405,2,42,5,3,0,0.010027902534381586,0.6777910210568137,64.0,0.625999987125397,0.24646711917213754,0.6511627906976745,0.773999989032745,0.9649649391641837,6.63539976812899e-05,0.999930024147034,High Recency,High Monetary,High Frequency,Best Customers,High Risk,207480.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708307533,0,0.3404255319148936,2,30,1,2,3,0.049813014617223886,0.0,3086.0,0.808000028133392,0.20134638922888617,0.5503875968992249,0.88400000333786,0.0,0.0001968300057342,0.999800026416779,Low Recency,Low Monetary,High Frequency,,NORMAL,123870.0,Low Risk,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,2,Average
708313608,0,0.574468085106383,3,43,5,3,0,0.031008805106944315,0.8406833531982519,348.0,0.744000017642975,0.08901746967842439,0.25581395348837216,1.04799997806549,0.8598598759853489,7.56829977035522e-05,0.999920010566711,High Recency,Low Monetary,Low Frequency,,High Risk,90730.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
708314808,0,0.574468085106383,2,41,5,1,3,0.1275995597457598,0.5534366309098133,4266.0,0.435999989509583,0.05897407366195616,0.23255813953488377,0.600000023841858,0.2462462498744818,9.00640006875619e-05,0.999909996986389,High Recency,Low Monetary,Low Frequency,,NORMAL,64370.0,Medium Risk,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,At Risk
708316008,1,0.7021276595744681,1,36,3,2,3,0.2597731995832875,0.0,10031.0,0.238000005483627,0.07132524757983755,0.1472868217054264,0.0740000009536743,0.0,0.994470000267029,0.0055300001986324,High Recency,Low Monetary,Low Frequency,,NORMAL,64512.0,Medium Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Average
708319908,1,0.23404255319148942,3,17,1,1,2,0.08095181814710806,0.5852205005959475,2643.0,1.02300000190735,0.45382218760431736,0.4651162790697675,0.892000019550323,0.35835836400227966,0.982800006866455,0.0172000005841255,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,147339.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
708323208,1,0.4893617021276597,3,36,4,2,4,0.0025304042087395673,0.0,1522.0,0.48199999332428,0.09630577500834539,0.20155038759689928,0.800000011920929,0.0,0.997139990329742,0.0028609700966626,High Recency,Low Monetary,Low Frequency,,NORMAL,80676.0,High Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2,Average
708324483,0,0.44680851063829796,4,39,3,3,4,0.0033164322590084894,0.0,1548.0,0.663999974727631,0.2175364415266496,0.47286821705426363,0.774999976158142,0.0,0.0005947999889031,0.999409973621368,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,172380.0,High Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
708330858,1,0.6595744680851063,3,38,2,3,3,0.2059000462917792,0.5486690504568931,6868.0,0.797999978065491,0.009346834316234561,0.007751937984496126,0.833000004291534,0.16716716071697216,0.996829986572266,0.0031745799351483,High Recency,Low Monetary,Low Frequency,,NORMAL,25764.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,At Risk
708331758,0,0.44680851063829796,2,35,3,1,4,0.9373596107631845,0.7322208978943187,30601.0,1.12699997425079,0.178869478135084,0.38759689922480633,0.621999979019165,0.05705705635156692,0.0001468200061935,0.9998499751091,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,130375.0,Medium Risk,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,High Value
